video_frame,gt_frame,gt_id,reason,detail
970,958,3,unexpected_label,232 pixels
970,958,4,unexpected_label,72 pixels
970,958,5,unexpected_label,67 pixels
970,958,6,unexpected_label,48 pixels
970,958,7,unexpected_label,285 pixels
970,958,8,unexpected_label,52 pixels
970,958,9,unexpected_label,84 pixels
970,958,10,unexpected_label,432 pixels
970,958,11,unexpected_label,168 pixels
970,958,13,unexpected_label,48 pixels
970,958,17,unexpected_label,118 pixels
970,958,19,unexpected_label,296 pixels
970,958,21,unexpected_label,204 pixels
970,958,28,unexpected_label,224 pixels
970,958,29,unexpected_label,304 pixels
970,958,31,unexpected_label,236 pixels
970,958,33,unexpected_label,63 pixels
970,958,36,unexpected_label,118 pixels
970,958,42,unexpected_label,67 pixels
970,958,49,unexpected_label,37 pixels
970,958,56,unexpected_label,296 pixels
970,958,61,unexpected_label,126 pixels
970,958,64,unexpected_label,41 pixels
970,958,70,unexpected_label,63 pixels
970,958,85,unexpected_label,140 pixels
970,958,92,unexpected_label,74 pixels
970,958,106,unexpected_label,37 pixels
970,958,14,small_disconnected_regions,"[5644, 8, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
971,959,1,unexpected_label,50 pixels
971,959,2,unexpected_label,125 pixels
971,959,3,unexpected_label,232 pixels
971,959,4,unexpected_label,72 pixels
971,959,5,unexpected_label,60 pixels
971,959,6,unexpected_label,46 pixels
971,959,7,unexpected_label,287 pixels
971,959,8,unexpected_label,50 pixels
971,959,9,unexpected_label,274 pixels
971,959,10,unexpected_label,270 pixels
971,959,11,unexpected_label,164 pixels
971,959,13,unexpected_label,46 pixels
971,959,17,unexpected_label,121 pixels
971,959,19,unexpected_label,276 pixels
971,959,21,unexpected_label,199 pixels
971,959,28,unexpected_label,426 pixels
971,959,29,unexpected_label,138 pixels
971,959,31,unexpected_label,242 pixels
971,959,33,unexpected_label,56 pixels
971,959,36,unexpected_label,121 pixels
971,959,42,unexpected_label,60 pixels
971,959,49,unexpected_label,33 pixels
971,959,56,unexpected_label,276 pixels
971,959,61,unexpected_label,112 pixels
971,959,64,unexpected_label,37 pixels
971,959,70,unexpected_label,56 pixels
971,959,85,unexpected_label,152 pixels
971,959,92,unexpected_label,66 pixels
971,959,106,unexpected_label,33 pixels
971,959,14,small_disconnected_regions,"[5588, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
972,960,1,unexpected_label,50 pixels
972,960,2,unexpected_label,112 pixels
972,960,3,unexpected_label,232 pixels
972,960,4,unexpected_label,72 pixels
972,960,5,unexpected_label,61 pixels
972,960,6,unexpected_label,46 pixels
972,960,7,unexpected_label,261 pixels
972,960,8,unexpected_label,50 pixels
972,960,9,unexpected_label,336 pixels
972,960,10,unexpected_label,196 pixels
972,960,11,unexpected_label,164 pixels
972,960,13,unexpected_label,46 pixels
972,960,17,unexpected_label,108 pixels
972,960,19,unexpected_label,268 pixels
972,960,21,unexpected_label,186 pixels
972,960,28,unexpected_label,492 pixels
972,960,29,unexpected_label,64 pixels
972,960,31,unexpected_label,216 pixels
972,960,33,unexpected_label,57 pixels
972,960,36,unexpected_label,108 pixels
972,960,42,unexpected_label,61 pixels
972,960,49,unexpected_label,33 pixels
972,960,56,unexpected_label,268 pixels
972,960,61,unexpected_label,114 pixels
972,960,64,unexpected_label,37 pixels
972,960,70,unexpected_label,57 pixels
972,960,85,unexpected_label,156 pixels
972,960,92,unexpected_label,66 pixels
972,960,106,unexpected_label,33 pixels
972,960,14,small_disconnected_regions,"[5596, 14, 8, 8, 8, 6, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
973,961,1,unexpected_label,49 pixels
973,961,2,unexpected_label,131 pixels
973,961,3,unexpected_label,232 pixels
973,961,4,unexpected_label,74 pixels
973,961,5,unexpected_label,56 pixels
973,961,6,unexpected_label,45 pixels
973,961,7,unexpected_label,300 pixels
973,961,8,unexpected_label,49 pixels
973,961,9,unexpected_label,242 pixels
973,961,10,unexpected_label,224 pixels
973,961,11,unexpected_label,164 pixels
973,961,13,unexpected_label,45 pixels
973,961,17,unexpected_label,127 pixels
973,961,19,unexpected_label,292 pixels
973,961,21,unexpected_label,207 pixels
973,961,28,unexpected_label,394 pixels
973,961,29,unexpected_label,90 pixels
973,961,31,unexpected_label,254 pixels
973,961,33,unexpected_label,52 pixels
973,961,36,unexpected_label,127 pixels
973,961,42,unexpected_label,56 pixels
973,961,49,unexpected_label,34 pixels
973,961,56,unexpected_label,292 pixels
973,961,61,unexpected_label,104 pixels
973,961,64,unexpected_label,38 pixels
973,961,70,unexpected_label,52 pixels
973,961,85,unexpected_label,152 pixels
973,961,92,unexpected_label,68 pixels
973,961,106,unexpected_label,34 pixels
973,961,14,small_disconnected_regions,"[5600, 10, 10, 6, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
974,962,1,unexpected_label,48 pixels
974,962,2,unexpected_label,167 pixels
974,962,3,unexpected_label,232 pixels
974,962,4,unexpected_label,76 pixels
974,962,5,unexpected_label,70 pixels
974,962,6,unexpected_label,44 pixels
974,962,7,unexpected_label,373 pixels
974,962,8,unexpected_label,48 pixels
974,962,9,unexpected_label,194 pixels
974,962,10,unexpected_label,294 pixels
974,962,11,unexpected_label,164 pixels
974,962,13,unexpected_label,44 pixels
974,962,17,unexpected_label,163 pixels
974,962,19,unexpected_label,240 pixels
974,962,21,unexpected_label,245 pixels
974,962,28,unexpected_label,350 pixels
974,962,29,unexpected_label,158 pixels
974,962,31,unexpected_label,326 pixels
974,962,33,unexpected_label,66 pixels
974,962,36,unexpected_label,163 pixels
974,962,42,unexpected_label,70 pixels
974,962,49,unexpected_label,35 pixels
974,962,56,unexpected_label,240 pixels
974,962,61,unexpected_label,132 pixels
974,962,64,unexpected_label,39 pixels
974,962,70,unexpected_label,66 pixels
974,962,85,unexpected_label,156 pixels
974,962,92,unexpected_label,70 pixels
974,962,106,unexpected_label,35 pixels
974,962,14,small_disconnected_regions,"[5648, 14, 12, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
975,963,1,unexpected_label,52 pixels
975,963,2,unexpected_label,159 pixels
975,963,3,unexpected_label,236 pixels
975,963,4,unexpected_label,64 pixels
975,963,5,unexpected_label,58 pixels
975,963,6,unexpected_label,48 pixels
975,963,7,unexpected_label,363 pixels
975,963,8,unexpected_label,52 pixels
975,963,9,unexpected_label,178 pixels
975,963,10,unexpected_label,294 pixels
975,963,11,unexpected_label,160 pixels
975,963,13,unexpected_label,48 pixels
975,963,17,unexpected_label,155 pixels
975,963,19,unexpected_label,296 pixels
975,963,21,unexpected_label,249 pixels
975,963,28,unexpected_label,318 pixels
975,963,29,unexpected_label,162 pixels
975,963,31,unexpected_label,310 pixels
975,963,33,unexpected_label,54 pixels
975,963,36,unexpected_label,155 pixels
975,963,42,unexpected_label,58 pixels
975,963,49,unexpected_label,41 pixels
975,963,56,unexpected_label,296 pixels
975,963,61,unexpected_label,108 pixels
975,963,64,unexpected_label,45 pixels
975,963,70,unexpected_label,54 pixels
975,963,85,unexpected_label,140 pixels
975,963,92,unexpected_label,82 pixels
975,963,106,unexpected_label,41 pixels
975,963,14,small_disconnected_regions,"[5596, 28, 6, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
976,964,1,unexpected_label,52 pixels
976,964,2,unexpected_label,178 pixels
976,964,3,unexpected_label,240 pixels
976,964,4,unexpected_label,64 pixels
976,964,5,unexpected_label,61 pixels
976,964,6,unexpected_label,48 pixels
976,964,7,unexpected_label,395 pixels
976,964,8,unexpected_label,52 pixels
976,964,9,unexpected_label,200 pixels
976,964,10,unexpected_label,244 pixels
976,964,11,unexpected_label,160 pixels
976,964,13,unexpected_label,48 pixels
976,964,17,unexpected_label,174 pixels
976,964,19,unexpected_label,212 pixels
976,964,21,unexpected_label,256 pixels
976,964,28,unexpected_label,340 pixels
976,964,29,unexpected_label,108 pixels
976,964,31,unexpected_label,348 pixels
976,964,33,unexpected_label,57 pixels
976,964,36,unexpected_label,174 pixels
976,964,42,unexpected_label,61 pixels
976,964,49,unexpected_label,35 pixels
976,964,56,unexpected_label,212 pixels
976,964,61,unexpected_label,114 pixels
976,964,64,unexpected_label,39 pixels
976,964,70,unexpected_label,57 pixels
976,964,85,unexpected_label,140 pixels
976,964,92,unexpected_label,70 pixels
976,964,106,unexpected_label,35 pixels
976,964,14,small_disconnected_regions,"[5848, 14, 12, 10, 8, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
977,965,1,unexpected_label,53 pixels
977,965,2,unexpected_label,164 pixels
977,965,3,unexpected_label,244 pixels
977,965,4,unexpected_label,62 pixels
977,965,5,unexpected_label,61 pixels
977,965,6,unexpected_label,49 pixels
977,965,7,unexpected_label,379 pixels
977,965,8,unexpected_label,53 pixels
977,965,9,unexpected_label,204 pixels
977,965,10,unexpected_label,278 pixels
977,965,11,unexpected_label,160 pixels
977,965,13,unexpected_label,49 pixels
977,965,17,unexpected_label,160 pixels
977,965,19,unexpected_label,236 pixels
977,965,21,unexpected_label,266 pixels
977,965,28,unexpected_label,316 pixels
977,965,29,unexpected_label,140 pixels
977,965,31,unexpected_label,320 pixels
977,965,33,unexpected_label,57 pixels
977,965,36,unexpected_label,160 pixels
977,965,42,unexpected_label,61 pixels
977,965,49,unexpected_label,47 pixels
977,965,56,unexpected_label,236 pixels
977,965,61,unexpected_label,114 pixels
977,965,64,unexpected_label,51 pixels
977,965,70,unexpected_label,57 pixels
977,965,85,unexpected_label,112 pixels
977,965,92,unexpected_label,94 pixels
977,965,106,unexpected_label,47 pixels
977,965,14,small_disconnected_regions,"[5904, 18, 8, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
978,966,1,unexpected_label,58 pixels
978,966,2,unexpected_label,134 pixels
978,966,3,unexpected_label,248 pixels
978,966,4,unexpected_label,56 pixels
978,966,5,unexpected_label,61 pixels
978,966,6,unexpected_label,54 pixels
978,966,7,unexpected_label,318 pixels
978,966,8,unexpected_label,58 pixels
978,966,9,unexpected_label,216 pixels
978,966,10,unexpected_label,312 pixels
978,966,11,unexpected_label,164 pixels
978,966,13,unexpected_label,54 pixels
978,966,17,unexpected_label,130 pixels
978,966,19,unexpected_label,228 pixels
978,966,21,unexpected_label,234 pixels
978,966,28,unexpected_label,352 pixels
978,966,29,unexpected_label,180 pixels
978,966,31,unexpected_label,260 pixels
978,966,33,unexpected_label,57 pixels
978,966,36,unexpected_label,130 pixels
978,966,42,unexpected_label,61 pixels
978,966,49,unexpected_label,46 pixels
978,966,56,unexpected_label,228 pixels
978,966,61,unexpected_label,114 pixels
978,966,64,unexpected_label,50 pixels
978,966,70,unexpected_label,57 pixels
978,966,85,unexpected_label,136 pixels
978,966,92,unexpected_label,92 pixels
978,966,106,unexpected_label,46 pixels
978,966,14,small_disconnected_regions,"[5884, 16, 12, 10, 8, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
979,967,1,unexpected_label,53 pixels
979,967,2,unexpected_label,120 pixels
979,967,3,unexpected_label,248 pixels
979,967,4,unexpected_label,62 pixels
979,967,5,unexpected_label,66 pixels
979,967,6,unexpected_label,49 pixels
979,967,7,unexpected_label,291 pixels
979,967,8,unexpected_label,53 pixels
979,967,9,unexpected_label,204 pixels
979,967,10,unexpected_label,354 pixels
979,967,11,unexpected_label,160 pixels
979,967,13,unexpected_label,49 pixels
979,967,17,unexpected_label,116 pixels
979,967,19,unexpected_label,224 pixels
979,967,21,unexpected_label,222 pixels
979,967,28,unexpected_label,344 pixels
979,967,29,unexpected_label,212 pixels
979,967,31,unexpected_label,232 pixels
979,967,33,unexpected_label,62 pixels
979,967,36,unexpected_label,116 pixels
979,967,42,unexpected_label,66 pixels
979,967,49,unexpected_label,47 pixels
979,967,56,unexpected_label,224 pixels
979,967,61,unexpected_label,124 pixels
979,967,64,unexpected_label,51 pixels
979,967,70,unexpected_label,62 pixels
979,967,85,unexpected_label,140 pixels
979,967,92,unexpected_label,94 pixels
979,967,106,unexpected_label,47 pixels
979,967,14,small_disconnected_regions,"[5948, 10, 8, 8, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
980,968,1,unexpected_label,46 pixels
980,968,2,unexpected_label,124 pixels
980,968,3,unexpected_label,210 pixels
980,968,4,unexpected_label,58 pixels
980,968,5,unexpected_label,48 pixels
980,968,6,unexpected_label,43 pixels
980,968,7,unexpected_label,297 pixels
980,968,8,unexpected_label,46 pixels
980,968,9,unexpected_label,132 pixels
980,968,10,unexpected_label,358 pixels
980,968,11,unexpected_label,144 pixels
980,968,13,unexpected_label,43 pixels
980,968,15,unexpected_label,2 pixels
980,968,17,unexpected_label,121 pixels
980,968,18,unexpected_label,8 pixels
980,968,19,unexpected_label,198 pixels
980,968,21,unexpected_label,220 pixels
980,968,22,unexpected_label,1 pixels
980,968,24,unexpected_label,1 pixels
980,968,25,unexpected_label,16 pixels
980,968,28,unexpected_label,276 pixels
980,968,29,unexpected_label,262 pixels
980,968,31,unexpected_label,240 pixels
980,968,33,unexpected_label,46 pixels
980,968,36,unexpected_label,120 pixels
980,968,41,unexpected_label,8 pixels
980,968,42,unexpected_label,48 pixels
980,968,45,unexpected_label,1 pixels
980,968,46,unexpected_label,1 pixels
980,968,48,unexpected_label,8 pixels
980,968,49,unexpected_label,44 pixels
980,968,56,unexpected_label,198 pixels
980,968,60,unexpected_label,22 pixels
980,968,61,unexpected_label,92 pixels
980,968,64,unexpected_label,64 pixels
980,968,70,unexpected_label,46 pixels
980,968,71,unexpected_label,8 pixels
980,968,85,unexpected_label,144 pixels
980,968,92,unexpected_label,88 pixels
980,968,106,unexpected_label,44 pixels
980,968,14,small_disconnected_regions,"[5768, 18, 12, 8, 8, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
981,969,1,unexpected_label,44 pixels
981,969,2,unexpected_label,125 pixels
981,969,3,unexpected_label,198 pixels
981,969,4,unexpected_label,56 pixels
981,969,5,unexpected_label,41 pixels
981,969,6,unexpected_label,41 pixels
981,969,7,unexpected_label,304 pixels
981,969,8,unexpected_label,44 pixels
981,969,9,unexpected_label,134 pixels
981,969,10,unexpected_label,380 pixels
981,969,11,unexpected_label,138 pixels
981,969,13,unexpected_label,41 pixels
981,969,15,unexpected_label,1 pixels
981,969,17,unexpected_label,122 pixels
981,969,18,unexpected_label,13 pixels
981,969,19,unexpected_label,174 pixels
981,969,21,unexpected_label,234 pixels
981,969,24,unexpected_label,1 pixels
981,969,25,unexpected_label,26 pixels
981,969,26,unexpected_label,1 pixels
981,969,28,unexpected_label,266 pixels
981,969,29,unexpected_label,302 pixels
981,969,31,unexpected_label,242 pixels
981,969,33,unexpected_label,38 pixels
981,969,36,unexpected_label,121 pixels
981,969,41,unexpected_label,13 pixels
981,969,42,unexpected_label,41 pixels
981,969,46,unexpected_label,1 pixels
981,969,48,unexpected_label,13 pixels
981,969,49,unexpected_label,50 pixels
981,969,56,unexpected_label,174 pixels
981,969,57,unexpected_label,1 pixels
981,969,59,unexpected_label,1 pixels
981,969,60,unexpected_label,32 pixels
981,969,61,unexpected_label,76 pixels
981,969,64,unexpected_label,80 pixels
981,969,70,unexpected_label,38 pixels
981,969,71,unexpected_label,13 pixels
981,969,85,unexpected_label,132 pixels
981,969,92,unexpected_label,100 pixels
981,969,106,unexpected_label,50 pixels
981,969,14,small_disconnected_regions,"[5752, 8, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
982,970,1,unexpected_label,41 pixels
982,970,2,unexpected_label,123 pixels
982,970,3,unexpected_label,182 pixels
982,970,4,unexpected_label,44 pixels
982,970,5,unexpected_label,55 pixels
982,970,6,unexpected_label,39 pixels
982,970,7,unexpected_label,309 pixels
982,970,8,unexpected_label,41 pixels
982,970,9,unexpected_label,170 pixels
982,970,10,unexpected_label,342 pixels
982,970,11,unexpected_label,122 pixels
982,970,13,unexpected_label,39 pixels
982,970,15,unexpected_label,2 pixels
982,970,17,unexpected_label,120 pixels
982,970,18,unexpected_label,18 pixels
982,970,19,unexpected_label,186 pixels
982,970,21,unexpected_label,247 pixels
982,970,22,unexpected_label,1 pixels
982,970,24,unexpected_label,1 pixels
982,970,25,unexpected_label,36 pixels
982,970,28,unexpected_label,282 pixels
982,970,29,unexpected_label,296 pixels
982,970,31,unexpected_label,238 pixels
982,970,33,unexpected_label,52 pixels
982,970,36,unexpected_label,119 pixels
982,970,41,unexpected_label,19 pixels
982,970,42,unexpected_label,55 pixels
982,970,45,unexpected_label,1 pixels
982,970,46,unexpected_label,1 pixels
982,970,48,unexpected_label,18 pixels
982,970,49,unexpected_label,58 pixels
982,970,56,unexpected_label,186 pixels
982,970,60,unexpected_label,54 pixels
982,970,61,unexpected_label,104 pixels
982,970,64,unexpected_label,100 pixels
982,970,70,unexpected_label,52 pixels
982,970,71,unexpected_label,19 pixels
982,970,85,unexpected_label,112 pixels
982,970,92,unexpected_label,116 pixels
982,970,106,unexpected_label,58 pixels
982,970,14,small_disconnected_regions,"[5900, 6, 6, 6, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
983,971,1,unexpected_label,37 pixels
983,971,2,unexpected_label,119 pixels
983,971,3,unexpected_label,160 pixels
983,971,4,unexpected_label,44 pixels
983,971,5,unexpected_label,52 pixels
983,971,6,unexpected_label,35 pixels
983,971,7,unexpected_label,295 pixels
983,971,8,unexpected_label,37 pixels
983,971,9,unexpected_label,182 pixels
983,971,10,unexpected_label,276 pixels
983,971,11,unexpected_label,114 pixels
983,971,13,unexpected_label,35 pixels
983,971,15,unexpected_label,1 pixels
983,971,17,unexpected_label,115 pixels
983,971,18,unexpected_label,20 pixels
983,971,19,unexpected_label,172 pixels
983,971,21,unexpected_label,232 pixels
983,971,22,unexpected_label,1 pixels
983,971,25,unexpected_label,40 pixels
983,971,27,unexpected_label,1 pixels
983,971,28,unexpected_label,314 pixels
983,971,29,unexpected_label,256 pixels
983,971,31,unexpected_label,230 pixels
983,971,33,unexpected_label,49 pixels
983,971,36,unexpected_label,115 pixels
983,971,41,unexpected_label,20 pixels
983,971,42,unexpected_label,52 pixels
983,971,45,unexpected_label,1 pixels
983,971,48,unexpected_label,20 pixels
983,971,49,unexpected_label,52 pixels
983,971,56,unexpected_label,172 pixels
983,971,57,unexpected_label,1 pixels
983,971,59,unexpected_label,1 pixels
983,971,60,unexpected_label,66 pixels
983,971,61,unexpected_label,98 pixels
983,971,64,unexpected_label,96 pixels
983,971,70,unexpected_label,49 pixels
983,971,71,unexpected_label,20 pixels
983,971,85,unexpected_label,132 pixels
983,971,92,unexpected_label,104 pixels
983,971,106,unexpected_label,52 pixels
983,971,14,small_disconnected_regions,"[5728, 10, 8, 8, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
984,972,1,unexpected_label,29 pixels
984,972,2,unexpected_label,146 pixels
984,972,3,unexpected_label,156 pixels
984,972,4,unexpected_label,50 pixels
984,972,5,unexpected_label,53 pixels
984,972,6,unexpected_label,27 pixels
984,972,7,unexpected_label,345 pixels
984,972,8,unexpected_label,29 pixels
984,972,9,unexpected_label,140 pixels
984,972,10,unexpected_label,262 pixels
984,972,11,unexpected_label,104 pixels
984,972,13,unexpected_label,27 pixels
984,972,15,unexpected_label,2 pixels
984,972,17,unexpected_label,142 pixels
984,972,18,unexpected_label,19 pixels
984,972,19,unexpected_label,166 pixels
984,972,21,unexpected_label,249 pixels
984,972,22,unexpected_label,2 pixels
984,972,25,unexpected_label,38 pixels
984,972,26,unexpected_label,1 pixels
984,972,28,unexpected_label,288 pixels
984,972,29,unexpected_label,228 pixels
984,972,31,unexpected_label,284 pixels
984,972,33,unexpected_label,49 pixels
984,972,36,unexpected_label,142 pixels
984,972,40,unexpected_label,3 pixels
984,972,41,unexpected_label,19 pixels
984,972,42,unexpected_label,53 pixels
984,972,45,unexpected_label,2 pixels
984,972,48,unexpected_label,19 pixels
984,972,49,unexpected_label,46 pixels
984,972,56,unexpected_label,166 pixels
984,972,60,unexpected_label,64 pixels
984,972,61,unexpected_label,98 pixels
984,972,63,unexpected_label,4 pixels
984,972,64,unexpected_label,89 pixels
984,972,70,unexpected_label,49 pixels
984,972,71,unexpected_label,19 pixels
984,972,77,unexpected_label,6 pixels
984,972,78,unexpected_label,1 pixels
984,972,82,unexpected_label,9 pixels
984,972,84,unexpected_label,2 pixels
984,972,85,unexpected_label,154 pixels
984,972,92,unexpected_label,92 pixels
984,972,96,unexpected_label,3 pixels
984,972,103,unexpected_label,2 pixels
984,972,104,unexpected_label,6 pixels
984,972,106,unexpected_label,46 pixels
984,972,14,small_disconnected_regions,"[5892, 8, 8, 6, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
985,973,1,unexpected_label,37 pixels
985,973,2,unexpected_label,150 pixels
985,973,3,unexpected_label,150 pixels
985,973,4,unexpected_label,42 pixels
985,973,5,unexpected_label,58 pixels
985,973,6,unexpected_label,35 pixels
985,973,7,unexpected_label,356 pixels
985,973,8,unexpected_label,37 pixels
985,973,9,unexpected_label,192 pixels
985,973,10,unexpected_label,224 pixels
985,973,11,unexpected_label,112 pixels
985,973,13,unexpected_label,35 pixels
985,973,15,unexpected_label,2 pixels
985,973,17,unexpected_label,147 pixels
985,973,18,unexpected_label,16 pixels
985,973,19,unexpected_label,192 pixels
985,973,21,unexpected_label,260 pixels
985,973,22,unexpected_label,1 pixels
985,973,24,unexpected_label,1 pixels
985,973,25,unexpected_label,32 pixels
985,973,28,unexpected_label,324 pixels
985,973,29,unexpected_label,224 pixels
985,973,31,unexpected_label,292 pixels
985,973,33,unexpected_label,55 pixels
985,973,36,unexpected_label,146 pixels
985,973,41,unexpected_label,17 pixels
985,973,42,unexpected_label,58 pixels
985,973,45,unexpected_label,1 pixels
985,973,46,unexpected_label,1 pixels
985,973,48,unexpected_label,16 pixels
985,973,49,unexpected_label,51 pixels
985,973,56,unexpected_label,192 pixels
985,973,60,unexpected_label,76 pixels
985,973,61,unexpected_label,110 pixels
985,973,64,unexpected_label,89 pixels
985,973,70,unexpected_label,55 pixels
985,973,71,unexpected_label,17 pixels
985,973,85,unexpected_label,132 pixels
985,973,92,unexpected_label,102 pixels
985,973,106,unexpected_label,51 pixels
985,973,14,small_disconnected_regions,"[5492, 14, 8, 8, 6, 6, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
986,974,1,unexpected_label,35 pixels
986,974,2,unexpected_label,147 pixels
986,974,3,unexpected_label,140 pixels
986,974,4,unexpected_label,42 pixels
986,974,5,unexpected_label,53 pixels
986,974,6,unexpected_label,33 pixels
986,974,7,unexpected_label,352 pixels
986,974,8,unexpected_label,35 pixels
986,974,9,unexpected_label,150 pixels
986,974,10,unexpected_label,260 pixels
986,974,11,unexpected_label,108 pixels
986,974,13,unexpected_label,33 pixels
986,974,15,unexpected_label,1 pixels
986,974,17,unexpected_label,143 pixels
986,974,18,unexpected_label,21 pixels
986,974,19,unexpected_label,162 pixels
986,974,21,unexpected_label,262 pixels
986,974,22,unexpected_label,1 pixels
986,974,25,unexpected_label,42 pixels
986,974,27,unexpected_label,1 pixels
986,974,28,unexpected_label,286 pixels
986,974,29,unexpected_label,270 pixels
986,974,31,unexpected_label,286 pixels
986,974,33,unexpected_label,50 pixels
986,974,36,unexpected_label,143 pixels
986,974,41,unexpected_label,21 pixels
986,974,42,unexpected_label,53 pixels
986,974,45,unexpected_label,1 pixels
986,974,48,unexpected_label,21 pixels
986,974,49,unexpected_label,53 pixels
986,974,56,unexpected_label,162 pixels
986,974,57,unexpected_label,1 pixels
986,974,59,unexpected_label,1 pixels
986,974,60,unexpected_label,80 pixels
986,974,61,unexpected_label,100 pixels
986,974,64,unexpected_label,99 pixels
986,974,70,unexpected_label,50 pixels
986,974,71,unexpected_label,21 pixels
986,974,85,unexpected_label,136 pixels
986,974,92,unexpected_label,106 pixels
986,974,106,unexpected_label,53 pixels
986,974,14,small_disconnected_regions,"[5648, 16, 8, 8, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
987,975,1,unexpected_label,42 pixels
987,975,2,unexpected_label,118 pixels
987,975,3,unexpected_label,178 pixels
987,975,4,unexpected_label,42 pixels
987,975,5,unexpected_label,41 pixels
987,975,6,unexpected_label,40 pixels
987,975,7,unexpected_label,291 pixels
987,975,8,unexpected_label,42 pixels
987,975,9,unexpected_label,148 pixels
987,975,10,unexpected_label,314 pixels
987,975,11,unexpected_label,122 pixels
987,975,13,unexpected_label,40 pixels
987,975,15,unexpected_label,2 pixels
987,975,17,unexpected_label,115 pixels
987,975,18,unexpected_label,17 pixels
987,975,19,unexpected_label,158 pixels
987,975,21,unexpected_label,226 pixels
987,975,22,unexpected_label,1 pixels
987,975,24,unexpected_label,1 pixels
987,975,25,unexpected_label,34 pixels
987,975,28,unexpected_label,288 pixels
987,975,29,unexpected_label,270 pixels
987,975,31,unexpected_label,228 pixels
987,975,33,unexpected_label,38 pixels
987,975,36,unexpected_label,114 pixels
987,975,41,unexpected_label,18 pixels
987,975,42,unexpected_label,41 pixels
987,975,45,unexpected_label,1 pixels
987,975,46,unexpected_label,1 pixels
987,975,48,unexpected_label,17 pixels
987,975,49,unexpected_label,50 pixels
987,975,56,unexpected_label,158 pixels
987,975,60,unexpected_label,50 pixels
